account_id,customer_id,account_type,status,balance,currency,opened_date
95d9a4ed-de5b-4794-bd0e-b13c95176888,e7091986-b259-4def-92b3-98365cd3b635,SAVINGS,ACTIVE,22099.12,USD,2024-11-23
f3f8f130-1cf6-4e50-aad9-73cb21e28a68,60e566ab-597f-43ef-984d-eaa13ea2befe,CURRENT,ACTIVE,22267.52,GBP,2025-07-01
36e60129-5344-4ad7-bd2f-ba96b04b7e09,64dbb36f-3c60-4333-9b15-2bc21094cdaf,SAVINGS,CLOSED,32701.79,EUR,2019-03-19
38520a84-0332-4453-9d14-00d6e3d38140,7802144b-a16e-4acb-b872-8d4f45793e1c,SAVINGS,ACTIVE,13319.21,EUR,2016-12-07
4a58f630-8fde-4ced-836d-9671a84f56fa,e86c761e-1124-4c60-95ff-7387571ebcf0,SAVINGS,INACTIVE,40148.85,EUR,2024-02-05
d0fbdfea-dc54-4921-a32d-ea36ac11f930,255bc0cd-a35a-41e6-b66c-db100b14fdf8,LOAN,ACTIVE,24517.25,EUR,2017-06-04
8585d3f9-c4b7-44ba-a00c-b8a14b92dd9d,35ec7b49-7fc6-40df-b232-c4ef5c8a3070,SAVINGS,ACTIVE,42604.86,GBP,2025-05-19
e685b845-364b-485d-bb39-7753424911e5,4fbbb4d7-42c6-4d28-a209-2466a060339b,CURRENT,ACTIVE,26125.19,EUR,2019-02-13
841b6939-b832-424e-808c-2a1ad84b7688,b8da6b75-4571-4305-b988-714067167f70,CURRENT,ACTIVE,39622.62,EUR,2022-07-21
4f340990-8061-4324-b3c1-c53e53a7e470,20ce5e52-eed8-4503-85ae-8ed24aa2d5ce,SAVINGS,ACTIVE,28582.68,EUR,2017-04-17
66491279-d588-4eca-885b-7264754edc7c,7b27f979-015e-4a50-a58d-eb526935b2a6,CURRENT,CLOSED,42160.29,EUR,2019-07-22
a1a6b12f-0c3b-424c-879c-cef7865eb8c9,d6aee69f-4fc9-4f6a-9fd4-58f83b5dc82f,LOAN,ACTIVE,13232.11,GBP,2017-04-05
f44dbca8-6997-4f22-82fe-be3191e7ca79,5f1e82da-3815-41fb-9a0b-79865dfd0b83,CURRENT,ACTIVE,23752.93,EUR,2016-09-04
574ada9c-7aa5-4337-92db-e40d86d5aace,8c79195e-7f36-4161-b6df-1134e9143aba,SAVINGS,ACTIVE,91541.44,GBP,2021-12-15
0208f4bf-bdce-4844-9c5f-4be0c6372e44,e1e34d05-d690-4049-b22a-efc1da5ee509,LOAN,ACTIVE,19018.58,EUR,2017-11-23
12daf33b-0711-419e-bce6-3fd624ff7649,aa9fbd38-c801-4031-9fd5-a138cbf04eca,SAVINGS,ACTIVE,7982.78,EUR,2017-08-29
bde59576-8ecd-4a6f-b17d-4445fa322e7b,023f566e-2e0d-4031-898a-28ae0f251fcd,CURRENT,ACTIVE,13442.6,EUR,2024-05-05
15fa884c-ce91-421f-aa83-d93a289d8f97,5af831ca-a8ed-4ca9-aafd-2a86b0530672,SAVINGS,CLOSED,17511.69,EUR,2022-05-08
d4336bc0-3b22-4584-a30e-0e18b22a0af0,5f2dbdce-52ad-4711-af9a-4ac00fbcaeb5,LOAN,ACTIVE,29764.17,EUR,2022-08-08
8077e3e0-43b7-42e3-a4fa-29458a23143d,577a8b0f-c4d1-4e3b-ba7e-fb4987f3a1fd,LOAN,CLOSED,9107.66,EUR,2023-11-25
ec59f6a5-0396-46df-971d-740977a40030,d173e223-5a17-4293-b39f-fa68429b6481,CURRENT,ACTIVE,7869.77,EUR,2017-04-28
3785dd3f-47b4-4a3e-90a2-cd9619026a7b,f548fe01-0bf6-45a6-bfbb-e4fc97a695cc,LOAN,INACTIVE,10822.75,EUR,2016-07-09
daf92300-7800-4512-80aa-8ca60251345e,6337282c-1256-44d6-855b-b5005979526f,LOAN,INACTIVE,37511.68,EUR,2024-03-21
0d96a378-4a62-4449-af43-0aa9111e3d3d,356badef-a763-4ffa-94a7-22dc5fe57207,CURRENT,ACTIVE,40078.55,EUR,2018-03-11
218f7095-b4f4-4bf2-bfca-e23f651153fd,01666569-5b98-43f1-8baa-a534d065bce1,SAVINGS,INACTIVE,19621.26,EUR,2019-07-27
0167bdd2-bac7-4adb-91ca-3099adb31a5b,8deabf91-97c1-44db-9320-73f9454fdb72,SAVINGS,INACTIVE,86188.87,EUR,2023-07-29
1b56ebd5-ab5a-44bf-bf33-84896b0aad1e,1bac2b1b-55ef-42a7-9846-4b8f5722b68f,LOAN,ACTIVE,19916.73,EUR,2025-01-13
d7877f1b-8396-4dec-bdcf-75de8d939c00,809c1b34-3119-4d8c-9494-78cfb6f63673,SAVINGS,ACTIVE,18518.59,EUR,2025-12-11
a8a8f046-19ac-4885-b06c-29fed65e28cb,36fee0f7-62ae-42c5-b32a-306324fb33c4,LOAN,ACTIVE,10471.01,EUR,2020-09-23
37f30363-e3c0-4542-ba6f-f095341e7809,ccd1912f-26b9-4874-be0c-c6c28e58e5ce,LOAN,ACTIVE,16043.46,GBP,2018-11-12
6a45279a-b322-4e8d-afed-f6aac3d26150,4fd02c7a-5ac7-40bd-aafc-122b7ee6371a,LOAN,ACTIVE,25756.57,USD,2025-03-01
2a2b7e5d-41f9-4b17-ad1f-41feacea3429,8fd87e5c-5854-45cf-8284-fc6eba932c5d,CURRENT,CLOSED,11901.4,EUR,2021-11-24
30e6a00a-d906-477c-988e-e1c84c12cec8,fa0e44cd-a9e1-49eb-90b4-44a1c19001b5,CURRENT,INACTIVE,16576.35,EUR,2019-03-18
1754758b-2255-492f-ac5e-5321a87cd8c4,24823a16-285c-403c-b8d7-7603a9e6e3ef,LOAN,ACTIVE,20294.8,EUR,2018-12-30
c85766d9-8b83-4127-a05c-b46451dcb667,f8b8c3e3-eb8a-4127-8d6e-d0c2691fe3ec,SAVINGS,INACTIVE,43035.05,EUR,2021-03-21
aca8006b-3485-447d-ae85-1049293c0665,653b6568-59d7-4238-a106-d9434c28a6b5,SAVINGS,CLOSED,20596.91,EUR,2018-08-28
51cd1681-396a-43d6-b56c-ecada3fb2413,a418be31-a66e-4a65-ac21-a046961226ca,LOAN,ACTIVE,34032.09,GBP,2017-11-16
be2f267d-ba5b-4c2e-b89b-ecb8fb498748,d1279682-2382-48e8-b935-06117867bc0e,LOAN,ACTIVE,40752.62,GBP,2024-11-28
1686bd64-b831-4132-804d-06377151700f,97e5edfe-817a-418f-be0c-478fd5c1bf68,CURRENT,ACTIVE,41257.77,EUR,2020-10-29
e5022df2-1ea5-48f2-9024-ad893661d656,66dd8b68-7ce0-4abf-873a-31ac9f9bcbff,SAVINGS,INACTIVE,4454.86,EUR,2019-05-29
e4c987bc-5f0f-4512-8409-d5c052acb7fb,7a2c52cf-9343-4900-96b1-004f6d8da1e4,LOAN,INACTIVE,6796.73,EUR,2022-03-01
2ceb0d15-7a84-43fe-a063-ae07604b3e1c,f0a826d7-ff5e-4805-ba24-7c567cc350b9,LOAN,INACTIVE,26015.3,GBP,2021-05-14
cd41def8-9405-49ff-b727-582560d11998,ac15f146-760c-4ece-9425-248120bf52da,SAVINGS,ACTIVE,29124.91,EUR,2020-09-02
a72057bd-248d-4407-8c8b-c84fee9dd71e,6f3e1861-23f9-4d06-8f88-af8aa397f729,SAVINGS,ACTIVE,37260.82,EUR,2017-03-27
e839d2d4-89b7-4db6-a502-19c7283dbef4,915bca7a-8f34-4073-b62d-027f7016f721,LOAN,CLOSED,37187.75,EUR,2024-11-22
bf54ccd0-91e0-4d54-a9b6-70d636d3db89,0968744d-f45f-4a53-9f57-96fc86db01d7,CURRENT,INACTIVE,38346.46,EUR,2017-09-25
4eaf376f-06bc-433f-b249-53eab9ffaa53,54d202d1-0725-4232-9de1-a174bc224ee9,SAVINGS,ACTIVE,64243.2,EUR,2018-11-16
03b25e26-0b4e-4595-a72e-75f6a464b1e0,e4f9706f-7abc-4af1-a283-331f8e74369c,SAVINGS,ACTIVE,4258.66,EUR,2020-05-22
b9aca6c2-18d7-4ba5-abbd-776157bc830f,b429fad8-5c8c-42e4-b5e2-788169cc750f,SAVINGS,CLOSED,84956.6,EUR,2021-03-27
cc08e492-e011-4a4c-bb80-92cb1e5ef05d,1977e928-61a1-4d02-b84f-d2b6c6efdbce,SAVINGS,ACTIVE,31652.67,EUR,2020-05-10
f0e31206-67c6-4b93-ad7f-4c601828173c,cdd75b35-f0e6-496b-b386-762db695cf77,CURRENT,ACTIVE,13470.04,EUR,2022-10-28
20c3e5b4-76d1-47c6-9201-90f013a6dc51,7a85394c-3863-4eed-b419-b46298a623cb,SAVINGS,CLOSED,24190.3,EUR,2024-10-12
6fe6f409-a871-4555-8e2b-8d8a72bf14f3,0f7054c2-47a4-4cba-883a-709b41036233,CURRENT,ACTIVE,12508.55,EUR,2017-08-10
0d470558-21df-477e-a887-36159136c2f4,a6672704-0f1c-415e-9fcc-ce3b6d83afb8,SAVINGS,ACTIVE,2405.75,EUR,2019-01-26
c57d93da-09c1-4d74-81cf-5b73a7b7de47,e21708bd-a4ee-48cd-91ac-62b0ecd7b5c3,CURRENT,ACTIVE,20491.58,EUR,2019-06-13
14980b1d-51c7-4ebf-b041-109242ed91dc,1ae3dc26-2f24-40be-9063-b12345f0377b,LOAN,ACTIVE,40044.6,USD,2023-06-25
cc26ec10-6c7d-49bb-8a21-f0a2c5c34855,40e6eb14-45ac-4b4f-a452-34c65b480691,CURRENT,CLOSED,13819.01,EUR,2022-11-26
0f6d98ab-44a9-473a-9ac6-4bf794beb5dd,dec5a19a-ea1a-4473-b76a-d5b9e4166a01,SAVINGS,CLOSED,45800.16,GBP,2025-02-05
cd4ce7f3-38ce-455c-934a-8ed948bd5220,422da346-e679-4ef1-9681-e20ff1f08cb7,CURRENT,INACTIVE,16144.45,EUR,2025-09-09
2878c96a-7354-493a-b837-0e21a23c3b02,26423eb6-1c03-421c-8150-0390c15558f3,LOAN,ACTIVE,,EUR,2021-06-25
1b68d3fd-b784-4ddb-af83-561c77137f6f,482957cd-dfd9-4f4b-83bb-e0e8300ad4f2,SAVINGS,INACTIVE,64033.89,EUR,2023-11-22
0474ced9-0cda-400a-adaa-c66e19951e63,63de6938-79a7-4922-9939-dd5a126682ff,CURRENT,ACTIVE,49460.19,EUR,2018-11-25
9fb37ac3-415d-432c-ace5-b431e763f2f2,c4578c0c-5141-4333-8abe-a50a0bef1a6a,SAVINGS,ACTIVE,18258.02,EUR,2021-04-17
3271f268-09f8-4e7b-adff-98d25143be8c,924bd273-4576-4851-bd2a-9d388d5141b1,LOAN,ACTIVE,32248.48,EUR,2017-12-14
30edb4d6-15c4-4dc0-b546-cce906abbafe,2b8d73db-ca92-43fd-9372-91c6f205275d,CURRENT,CLOSED,15025.2,EUR,2020-04-18
a8d417ff-64f8-44d8-b5dd-c7da8d05b314,c76347e5-c034-4047-bca0-e7b4aba8c7fa,SAVINGS,ACTIVE,39188.09,GBP,2020-11-07
1bde6b46-9dac-4206-8b5d-dca89fae6972,782927aa-34e8-4829-8ec5-93d795fd659b,SAVINGS,ACTIVE,86471.63,GBP,2025-07-31
3fd977b6-17ba-4f5a-8111-ff87ef1376e8,78fd0c76-3501-4577-a42b-f4018af58688,LOAN,CLOSED,14085.35,EUR,2019-01-21
8df76539-9e7c-4992-9b05-a340518ad33c,011087a6-7c26-43d9-afd7-6a3b09db6fb0,CURRENT,INACTIVE,17900.25,GBP,2021-03-08
186bd38c-72fb-489f-b437-196cae38f1ee,7352ffc2-3ea5-4e04-84bd-c10439ecbc76,SAVINGS,ACTIVE,92629.81,EUR,2021-01-18
de78cb12-3f78-45b0-a599-8243e40c42c4,81db82af-689e-4b31-be2d-5f0e95521dbe,SAVINGS,ACTIVE,80903.65,GBP,2019-08-07
a48cda6d-92c4-4b90-87a2-29b25fe0951a,f2d8282a-0c42-4b62-b9a6-8451617ede08,CURRENT,ACTIVE,9478.58,EUR,2016-07-20
90bc96a9-44a9-4100-993a-8231accd6f0c,944acdb2-a75e-4cff-bf63-7b962c30c96e,SAVINGS,INACTIVE,52595.3,EUR,2023-05-15
4f7d55a7-c1d0-471f-8817-f8f9538c328d,e7876042-eac5-4cba-b5c4-5ed9a6f64940,LOAN,INACTIVE,19948.53,USD,2016-12-26
d5caafba-4fd1-47cf-8d23-1a2af29a44a2,c779d157-f40b-44d9-b1bd-416876a40361,CURRENT,INACTIVE,37462.36,EUR,2023-10-30
d54bc75e-4048-4be0-bc27-cb2c4b82b3fb,60962117-ed22-4f12-9524-0804c80f62d2,CURRENT,CLOSED,33423.31,EUR,2020-06-29
5bd4530e-fcf0-43fb-b8b6-419fc81da09e,8ce64917-ae8c-47d0-9eb2-7be36ccb7ac2,CURRENT,CLOSED,11413.08,GBP,2022-03-06
8a9fb98c-91e5-448b-9740-2febb2003152,11ca2bdb-e8fc-48bf-ad60-77754b96dce6,CURRENT,CLOSED,16472.02,EUR,2021-05-25
feb56405-6dc7-4ad6-b4b0-20a0e1b1038d,7e8f749e-fb37-4e1a-9425-42337c8c1388,LOAN,ACTIVE,17466.24,GBP,2017-06-13
06759b76-63bb-47d9-92ed-d0633ce56ab8,8b0589c7-431b-44d4-ba56-f303d636e419,LOAN,ACTIVE,6737.61,EUR,2019-03-02
14125e76-6442-46bc-84d9-31b125e31604,d2f8ee8f-d197-4b04-9948-2b9ca934ee9e,SAVINGS,ACTIVE,67257.73,EUR,2020-10-25
cd306ddb-c59e-4c75-973e-b643565f5a1c,5c2cfdcb-d329-471a-bfe0-c4c2d9c9c980,SAVINGS,ACTIVE,64075.51,EUR,2024-01-04
4e9d0c1b-ba22-4e65-80a0-7cf06a3df757,c32a7904-cb53-4991-ab0e-38ed362d8583,CURRENT,CLOSED,33024.44,EUR,2021-05-16
6ca3ef64-c9f8-4ca0-bde8-097551867291,62fd3537-0856-4c90-abce-234728d8a894,CURRENT,ACTIVE,3019.87,USD,2016-06-04
cd63c664-0c3c-4b12-b881-3c1da3e727a7,526b77e6-ab9c-4c7f-8929-0ac0bf98dd5b,LOAN,ACTIVE,7647.5,GBP,2023-05-12
006f5e55-ed2d-4d3c-a1c9-b50b9e60c080,9f27bec5-7b2d-4f59-ae84-f071f4a68c2f,SAVINGS,CLOSED,31846.63,EUR,2022-01-14
23ff83e1-df67-46e3-b2bc-4cb694edb17e,3cb50e5e-c22f-4bd8-9466-3f5c19af4066,SAVINGS,ACTIVE,70524.89,GBP,2021-01-02
7f6ebdc6-2866-4f06-9073-93cb626a0b5c,eb412b8c-0596-4ace-b852-4c59387f2b6b,SAVINGS,INACTIVE,24287.4,EUR,2018-01-25
7da71e49-9ebf-4833-904b-bdcf4fa287e5,a42470fc-616c-4999-a299-eb91990306cb,LOAN,ACTIVE,7769.09,EUR,2019-04-17
9500f326-bb2c-45c4-bd20-a2aae73eeaa9,8a12524f-01e0-4160-8032-bf4e2ddb5bcc,SAVINGS,INACTIVE,86025.56,GBP,2024-12-10
0f7c862a-fac4-4006-9af1-c766b07d81ab,589d69e0-7cf6-4bd5-ae8a-e860cf255d70,SAVINGS,CLOSED,5074.34,EUR,2018-06-25
3a2e7e1b-4661-4c78-986c-ca61bbcbc03e,6260ddd2-a1f8-4217-bbcc-4c405442e37c,SAVINGS,ACTIVE,24311.83,EUR,2019-11-29
76772670-8a73-4223-ae76-40eaf71fe4c6,8f61b720-9718-42a1-b664-0c244e1d5718,SAVINGS,ACTIVE,85125.1,EUR,2020-07-24
1e33667c-c989-46fa-905e-bd16ee422c7f,ffcfca6d-c5cb-4536-8556-2dd3a272af2f,CURRENT,ACTIVE,47408.35,EUR,2017-02-04
42b4893b-b3f4-4df5-bc7e-122d16b35687,aa6225e2-5dc3-4526-94f4-2336b7243ec5,SAVINGS,CLOSED,25478.63,EUR,2025-03-20
b1002d7f-7e39-4925-a4a6-2cf54a7f1853,9e780e1e-478e-4961-8e84-ae9949cd0427,CURRENT,ACTIVE,35860.99,EUR,2023-04-02
a2d53407-4cd5-435e-b939-d7089e084b56,c7107a20-44a7-4d2a-b550-55d91450612c,LOAN,ACTIVE,37370.11,EUR,2017-09-30
aaba930d-944e-4e07-9f29-2c5417baf579,b1d11b8b-b7a7-44f8-9f59-97aca4109d9d,LOAN,ACTIVE,17279.52,EUR,2016-07-20
0e7d06fc-115e-4661-88a0-be933528b93c,2dc8af19-9755-4e67-adf2-c8a9a04cc873,SAVINGS,ACTIVE,61070.16,EUR,2018-02-10
0ddeb946-5d72-4295-aeb4-cc5ac8384ffa,986961e1-4a27-4317-bb69-e226cbb0379e,SAVINGS,ACTIVE,32359.36,EUR,2020-12-17
12b0b95e-ab81-4d77-b7a5-cd1177b4fc85,b02bf6a9-aca8-47e2-bca8-a9aea8f6d938,LOAN,INACTIVE,27209.03,EUR,2020-11-23
574d4819-79c0-451c-b549-26423488cecc,9aa3f6f8-24cc-412b-83fd-b5f27e4572a5,CURRENT,INACTIVE,,EUR,2020-08-27
033884ae-b7cc-4993-a9d0-28525f007438,22dbe480-0e3b-49b0-88a7-c79824525a50,CURRENT,ACTIVE,6690.97,EUR,2020-09-24
54d78605-7c0f-4472-9fd8-d9608093680d,e843ee59-c758-4915-bc5e-36d6b0155003,LOAN,INACTIVE,24123.0,GBP,2025-12-31
01904adb-5416-4ed6-9091-01748ce04785,786a4b43-e5ba-4fd6-9649-0c3319a8d370,SAVINGS,CLOSED,88668.03,EUR,2020-04-13
7c91078d-b01a-4848-a906-3dddf6a79da1,cf12b56a-4f36-4bc6-98f5-f45206b27150,CURRENT,ACTIVE,40019.35,EUR,2024-03-27
a0519815-3348-4c93-ba02-d9cd5c024102,5854492d-33da-4780-b635-a8140c3774da,CURRENT,ACTIVE,29004.02,EUR,2018-03-02
b355721e-95df-48b9-8bce-3429c73dbfb2,12ec9646-cf0a-4156-8a41-40711be5b96c,CURRENT,ACTIVE,48000.51,GBP,2026-01-15
a3b8b623-0237-4eb5-a62a-01dcb4bed63a,0f9964ee-73e6-4818-b649-6f470a7b9371,CURRENT,ACTIVE,9183.91,EUR,2020-09-14
c81b106a-902d-4272-a050-3da91d7cd701,2e9c60d6-b54b-4b3c-8720-4ddf6b02914e,CURRENT,INACTIVE,9522.26,EUR,2025-12-29
29db518c-d920-489e-bda7-7b3e6672e019,44a12529-3aba-41bc-8620-17ce353dcd5a,CURRENT,ACTIVE,38035.32,EUR,2016-08-15
5fbfef55-70ad-48a2-89b1-8fea69c0bd98,e16faa19-103c-4634-a573-969641a37a32,LOAN,ACTIVE,25732.19,EUR,2025-04-05
eb96d173-1467-42ae-bfbd-107cde9ec5ca,5d0e620e-8023-4503-9ec0-7c7e14ae28fa,SAVINGS,INACTIVE,90522.13,GBP,2025-01-13
d7d3df67-ba02-4433-8b2e-fd9f6499bd61,c1f258ad-9d55-4d8d-bd7b-1cd665f85786,SAVINGS,ACTIVE,19133.91,EUR,2025-08-13
c990c04b-a152-41fc-89b0-b75d54fb2adc,47d0d9b0-1963-40aa-b34d-ec3f6ab42cbf,CURRENT,ACTIVE,7649.92,EUR,2021-08-31
6c7d1ac7-4d91-4c0c-acfe-c737de014937,16c540ba-ce2a-450a-a221-8abdb0955878,SAVINGS,ACTIVE,99672.94,EUR,2024-01-06
dc9cc04c-947a-4d4f-8b52-89f930ccf3d5,1d6ce241-2301-4d4e-ac3b-1c93b1ab70bd,CURRENT,ACTIVE,19186.25,GBP,2017-07-30
9175dd2a-c656-41a0-a28d-8bd8e6c546ef,3d4daf56-8fd3-4f66-97c2-539ec85ba7fe,CURRENT,ACTIVE,21735.76,EUR,2022-09-29
1308d2ae-672f-484b-b086-6aba5b126662,3d2b3aff-26dd-4f41-b6d2-3b4990316fd4,SAVINGS,ACTIVE,23547.75,EUR,2022-10-21
be209ce1-8878-422e-8607-43d82c64a0c7,54691065-472b-4302-94fe-0c591abd0524,SAVINGS,ACTIVE,54792.33,EUR,2022-09-13
d1c99b61-76c5-4f6b-9a80-1d92ae5cab39,ed92a275-cb42-419c-bdee-94443dde99b1,SAVINGS,CLOSED,19244.95,EUR,2019-03-09
c4ca9907-7995-47eb-8d85-6c68801886a3,f27ec268-5f2e-4f81-9b46-5020f6f2daac,CURRENT,ACTIVE,40241.26,USD,2024-11-09
f4ccee1b-c2a3-454c-8ca9-e33094f1da24,d393a803-79ff-4b7b-ab06-a4961ed1248c,LOAN,INACTIVE,46113.74,EUR,2024-04-05
12086ef6-c43e-4782-aada-aed7a69e9297,e773fb2b-1a59-4780-b12d-03fd9dd58c96,SAVINGS,ACTIVE,40222.44,EUR,2019-04-29
08fd4166-0c5d-4189-8588-88bc3d376d52,07368a1f-ee7d-4232-9a1b-0ef999ed3d0c,CURRENT,CLOSED,10835.72,EUR,2025-08-05
0c02fe94-283c-44aa-9d51-94fa5404ca98,3122b361-9a09-4e87-94e2-d2f74c8a183b,CURRENT,ACTIVE,9313.46,EUR,2021-08-02
77afc530-1246-44c7-9e4a-1ad08de16b74,577b36f5-effb-4244-b00f-1b784e37a85b,SAVINGS,ACTIVE,1594.06,EUR,2022-12-03
58550b09-a433-4fcc-a210-28a41aae3e3c,ed2c422e-6fe2-4c48-b055-396bb1d371e0,CURRENT,INACTIVE,36267.42,EUR,2021-11-22
4881318b-0536-4cd4-abc0-bea853564b2d,11255f8a-ce48-4d50-9587-02591cde504c,SAVINGS,ACTIVE,5262.41,EUR,2019-03-06
48465738-5c30-4fd2-b226-692eb13c5ff0,5dcb63a4-3d8b-47d1-aa21-ce33353f3919,CURRENT,INACTIVE,38015.34,EUR,2024-08-18
1ea6d30c-8ff6-4921-882f-16672e91adb9,a881fb99-c4f4-46a4-bdff-0a26f6fe3d3d,SAVINGS,CLOSED,77623.93,EUR,2019-07-10
3913fd4c-a101-4160-a3ca-1bc49a9b3126,84a88421-ee62-4c58-99f7-beddb2709666,SAVINGS,ACTIVE,74231.19,EUR,2025-10-12
873a73ca-0c67-49b8-a587-422baecc80d2,68e98df4-5e73-4e2a-9ac7-19c1d812f19a,CURRENT,ACTIVE,3081.94,EUR,2021-07-30
c893c502-d988-45c4-92cd-9eae00a4bd14,377f319f-fe6b-4fb3-bf19-3f87fd7ba1f5,CURRENT,CLOSED,13595.44,EUR,2025-12-17
fb6e8b84-5fb0-4141-a888-901adbeb03ce,2e5ad738-7c4e-499d-b3bb-ba6a219fa6eb,CURRENT,ACTIVE,45776.13,EUR,2018-08-13
35616b92-c686-43db-b7a1-42c4e5c01beb,29e504e4-effb-44e4-a290-0d7835c14bd5,CURRENT,ACTIVE,13590.01,EUR,2021-07-31
37aa9a75-e9d0-4789-8b0e-ba7760e11628,b4cc2254-5832-4175-845f-08b07d80e440,SAVINGS,ACTIVE,12985.32,EUR,2020-03-30
87721db6-a271-43ee-bc9c-b8bbcf204b6e,bff799cd-50a5-4087-9fb8-4cc7129f3d38,SAVINGS,ACTIVE,90115.39,EUR,2017-07-27
3f37606c-1472-4f7c-bf4e-9df3beda0656,f9d05dc4-94b6-4b3e-87d9-a28a6117b301,SAVINGS,ACTIVE,55867.16,EUR,2020-04-25
46803661-30ba-45d4-a614-ed519b7022d2,dd0f5673-10cb-45f9-b02a-c1fd0a4e44da,LOAN,ACTIVE,22604.41,GBP,2019-10-30
2f4a37c6-ad09-4cdc-ad79-c74c647ca64d,8ae6a80c-22c2-4283-9ab7-eab19bd963b0,SAVINGS,ACTIVE,59015.05,USD,2022-07-16
b077157a-d7e2-458c-abb6-127267749bf9,2f243b5c-ec7e-4858-acd3-05b2646164e4,SAVINGS,ACTIVE,81596.64,EUR,2021-05-13
25f9c9c0-0256-427e-bcd4-122ca1bd8a6f,333d5a4d-8bbe-437c-9402-6b46ed9ffbb1,SAVINGS,ACTIVE,95490.0,EUR,2022-03-12
a5a365ee-c12a-4bc8-ba01-8d9dfc61151d,e8b9df98-af85-45ce-9108-ec41ce4c7e6e,CURRENT,ACTIVE,31855.16,EUR,2016-08-24
360f8c73-f80a-4fef-894a-efe156161fe0,cd81cea7-e322-473b-bfd1-c102e2d25147,SAVINGS,INACTIVE,15862.43,EUR,2024-05-31
aea0e523-b4e8-4b3c-bfd4-8d9a08009e63,0c2388b5-f6fa-4130-b1c2-e5c1673ff2ff,LOAN,INACTIVE,31130.43,GBP,2022-07-24
b4c48787-ecc3-49a7-aca5-88a0bea39b12,814aabd9-3a6a-457b-aed4-f1ed7c13931b,SAVINGS,ACTIVE,7641.3,EUR,2017-06-02
ceba10db-1316-4835-941b-671a391d5345,dc5e59c6-7630-461f-8b8a-db1743171983,SAVINGS,ACTIVE,61766.83,EUR,2025-01-09
af6d1b42-55b7-46c4-82b4-b3b9b7eae08b,ee10c40b-6ef0-45b3-b916-459996de5815,LOAN,CLOSED,31884.5,EUR,2019-06-15
ac7e8ee7-8e79-4f7b-ba2f-9e9d423f9e45,894e90bc-8ca4-4f33-abd6-0dc39a42a775,CURRENT,INACTIVE,21810.51,EUR,2022-02-04
87cbd6d2-fa28-4c88-997c-ecf792513798,4c4380fb-57f5-4479-87dc-fba1300d1f42,LOAN,ACTIVE,16610.26,EUR,2017-03-19
cf2d21d0-39a1-4890-896f-18f81d1177f6,c505b645-9ff0-41a3-a055-d5a054f9e4d0,LOAN,ACTIVE,4058.28,EUR,2022-12-28
9e94c49a-4b1d-432e-baab-6433a20a39e6,5074fcd8-6289-4816-85e0-2a0109c02262,CURRENT,ACTIVE,32793.62,EUR,2016-08-13
71440f62-5a59-4523-964b-4b00c886f454,022531e8-3825-46cb-bf46-79f32f2c857b,CURRENT,ACTIVE,,EUR,2017-08-28
0cd55244-386a-482f-9cdc-6f4e13e24a1f,755b7b41-1656-45c7-a393-9bebdf038537,LOAN,ACTIVE,35969.39,EUR,2019-01-11
ec3b6666-9643-4fcd-be37-9f7461f8cf23,fec2f0cb-68a0-424a-b2b6-b8b1d5cf7f74,CURRENT,ACTIVE,33130.36,EUR,2024-12-13
5c21fda2-cff7-42ba-b8f1-2344c1a1f623,7a823c3c-5117-4772-8b1e-715bc34be817,CURRENT,INACTIVE,2964.44,EUR,2016-10-20
64eed143-9496-4bfb-b584-964b9abd844d,08d4eb4e-f5d0-4f27-a376-88e5e9701e67,CURRENT,CLOSED,,EUR,2018-09-01
03ec56b8-730f-4e7e-a4f2-5ec9b650ae70,34a88a8b-31aa-44eb-9445-2670bc034252,SAVINGS,CLOSED,4802.35,EUR,2019-07-17
05001d85-e1d8-4f98-ab77-51dba88107ba,3d119044-2835-49fa-9d03-e8dd427cff95,LOAN,ACTIVE,34295.65,EUR,2019-03-07
4e134092-dde3-4bb1-a5e4-2bd2d5d0d8a0,1a3607e8-2d8b-452f-a3ce-81261d44e3b6,LOAN,ACTIVE,3080.97,EUR,2016-05-30
77a123ea-5a6e-442e-b04a-3e8991209b43,fcbdc91c-e6d8-49eb-848f-58daf69f8309,LOAN,ACTIVE,23429.79,EUR,2025-04-16
f6709f66-dd78-4444-876c-1b16910b6368,cfd68036-636d-49a8-91a8-8dd440800a5e,LOAN,ACTIVE,11616.3,EUR,2024-11-23
a8b27496-b39b-472c-a6d3-a0b45498f89c,df6dacec-612b-44e5-addd-7887d4689138,CURRENT,INACTIVE,42700.73,EUR,2018-05-07
795ede9e-9d9b-4756-b2c7-511e51b2a120,fd30de10-6326-4084-b0bd-9356186b0789,LOAN,CLOSED,28039.13,EUR,2022-01-17
7c264bd8-2673-4414-8ae9-02b3e44267cb,2adfa69c-0dc6-4393-a223-89fde61acc8f,LOAN,ACTIVE,10848.26,EUR,2018-05-22
6e85d311-c853-439c-a29e-1ad49909e712,053d6838-b4e3-44e2-8ccc-f0bb442e4fc1,LOAN,INACTIVE,18985.11,USD,2023-07-16
e682492a-13c7-4b79-9533-f0cbb13aad35,ce8ce6f5-5fce-42f0-a169-1b65d6344989,LOAN,INACTIVE,32712.81,EUR,2023-07-02
