transaction_id,account_id,transaction_type,amount,currency,transaction_date,merchant,status
027a4757-2291-4709-82aa-98213f6ba1e0,b7b9a690-c8d3-4e95-9a4a-e8fbe6adc1dc,TRANSFER,6674.19,EUR,2025-10-01T07:32:33.929937,Moore-Barry,COMPLETED
1904643d-dd8d-4420-ab92-1491c9472b4c,c990c04b-a152-41fc-89b0-b75d54fb2adc,CREDIT,8283.1,USD,2023-10-07T15:54:41.102942,,COMPLETED
95fde5c7-ed7d-4194-8835-7942b9971e09,52e62a12-a573-4dec-9e4f-ab645000a356,TRANSFER,9198.95,EUR,2024-07-05T15:41:12.046265,"Moore, Harrison and Jones",COMPLETED
a2a46fec-11c8-4940-a1df-4709a3a2af36,ebda2a92-52cd-4e54-bb25-8168bddbe2a1,DEBIT,6028.43,EUR,2025-12-31T06:03:23.898504,Evans and Sons,COMPLETED
866859f0-534c-42bc-bfb4-48b8589762e3,e1d0cdbf-2eca-4408-a202-13fc8a1de025,DEBIT,5264.97,EUR,2025-02-22T19:00:24.223327,Farrell-Hughes,FAILED
0469b477-0212-4791-ab5c-6a553a547472,cee97579-01b8-43e7-83ea-d3b23b2c85ae,DEBIT,1007.88,EUR,2024-07-03T04:40:14.576955,Clark and Sons,COMPLETED
d312c862-f112-4eaa-bc1d-696f50fc547a,a50ce507-f2a7-4eda-a156-fabcc09cd331,DEBIT,5451.18,EUR,2023-04-29T12:28:48.282729,Clarke Inc,COMPLETED
9ca2167c-9ad3-4db8-a144-deefb6351c15,13f331c1-734d-4539-a724-85a0ef93b0d9,DEBIT,5119.53,EUR,2025-04-15T07:17:00.438380,Duncan-Ali,COMPLETED
453ccb9b-e2b5-43ea-b65b-2aa54d1ce3e1,bcca2d69-ef00-4529-899c-90ffd142a480,TRANSFER,5546.52,EUR,2023-07-29T11:56:18.462908,Marshall Group,COMPLETED
f80d052b-4588-4fb2-a25e-7ff637f237bc,dd653af7-4379-4c09-b40f-596760a39858,DEBIT,4553.77,USD,2024-06-10T14:31:18.721471,Morrison-Akhtar,FAILED
8deaa099-d1e1-439a-81dc-4544a763954d,5b9efbb9-9f0f-433f-9890-9334f6622596,TRANSFER,6301.68,EUR,2026-01-18T03:13:26.872136,"Harvey, Kerr and Kay",COMPLETED
28d5657c-0faa-44bd-b42d-87322b1da88e,af58b318-7df3-4fea-baf9-fa18561fccab,DEBIT,9666.74,EUR,2024-09-05T10:03:12.431872,,FAILED
65fe6b91-e1c2-46d7-a638-daeb6778e6b2,ee789333-817c-4b76-bea7-ffdc060e70d9,DEBIT,4380.88,EUR,2024-09-03T22:49:00.267934,Rowe Group,COMPLETED
cf009868-969d-4cdb-953a-76fb46febe5c,9cef19b0-1165-459f-b388-5f0aedf6ef19,CREDIT,2542.46,EUR,2023-11-29T20:08:57.036836,James-Morris,COMPLETED
e9f7a1d8-b579-4ccb-ab10-74684d0f52e3,0be84fd9-1995-4c12-af96-0b8810075119,TRANSFER,6584.39,EUR,2023-11-14T04:48:33.294634,"Jones, Bevan and Hall",COMPLETED
ab4b1056-ddc5-488c-aed1-69d16b79b17a,ce198f0c-d2e4-4b69-b683-bbf1cd186100,TRANSFER,5914.42,EUR,2025-01-26T23:24:00.707747,Dunn Inc,COMPLETED
3675099a-acaa-4e76-9859-bbdb816ed05c,28b5f2ed-ec36-4e71-b86e-47371871f299,TRANSFER,4999.06,XYZ,2024-11-12T11:09:54.470727,Chadwick PLC,REVERSED
cb01ab1c-cac3-421c-b4ce-ff4943a68f84,a5aabc38-751e-4b80-81e3-5427ba8d5c0f,TRANSFER,4077.92,EUR,2025-06-28T18:34:21.868121,"James, Morris and White",COMPLETED
5f6c82e3-fdbb-4f0a-a43a-46ac43cd7b5d,3a3df30a-e49a-4148-a6a0-397fe0b95fef,DEBIT,2787.58,EUR,2023-12-27T09:46:27.736109,"Collins, Williams and Webb",PENDING
e3e062cc-0f37-4c8d-a2c8-de7e6e518750,5ca11589-950c-4528-94b9-1c4c4b8114b6,TRANSFER,5352.11,EUR,2023-08-21T05:05:02.795549,Mitchell LLC,PENDING
ca72553f-6d37-4dd1-963f-9e7ed95f1fa8,80769d8c-1c1e-4ec9-80ff-b987569994cd,DEBIT,2331.63,EUR,2023-06-16T03:31:07.585584,"Holt, Smith and Morgan",COMPLETED
90b65711-3ca8-45f8-a62a-43f10989a0bf,c20875ab-f97a-4745-b5bc-1069f701e548,TRANSFER,3758.96,EUR,2024-01-26T09:50:16.343932,Ward-Cartwright,COMPLETED
363c1d6b-b5ec-4261-90db-6c3e6456b4e8,390aea3b-0c5f-408f-878d-7c89b31cc51c,CREDIT,0.0,GBP,2025-08-03T08:31:19.824773,O'Brien-Hodgson,COMPLETED
5791f86f-6647-484a-bbf2-f2e2f6a7b61b,6abdc43e-40bd-44a0-839c-a1b6e8a8a180,CREDIT,6142.54,EUR,2025-05-23T07:52:31.616709,Hart-Barnes,COMPLETED
f809b8fc-fd0c-42e2-9a74-5c4fe75266da,aa670789-cfdb-471d-8962-72a17f2da87c,CREDIT,8089.79,GBP,2025-03-08T12:33:30.535794,Palmer-Thompson,COMPLETED
ca55b24a-ae1d-4348-8767-fc079b301173,4600eb1a-3443-4637-91cc-f4582eb8c5ed,TRANSFER,2925.24,EUR,2024-11-19T16:58:02.767280,"Hughes, Moore and Martin",COMPLETED
956550e1-9627-468e-aed4-015b5f9bae8a,fc1a62a3-fb43-4d9b-84e1-370bf691a599,TRANSFER,705.73,EUR,2025-08-12T07:36:30.568434,,COMPLETED
bd6d654c-2e9d-4818-a512-97e18237e43a,8d8b61d9-c619-4078-ba02-74dff6ff0812,CREDIT,5888.56,EUR,2025-08-01T23:49:49.072695,Stevens PLC,COMPLETED
2168a1fa-39cd-424b-8fb1-3629fefda970,a9e74d41-d0c7-4904-b9f5-eea79d6cba1c,TRANSFER,5093.27,EUR,2023-08-01T03:31:23.938173,"Pearson, Wilson and King",COMPLETED
88253d2e-6f5d-444a-944f-a904fabe4a9a,68e0401c-3035-4eaa-9ca6-181a18d62290,TRANSFER,8648.57,USD,2024-08-24T09:56:19.020379,Spencer Group,COMPLETED
59c6ca57-436a-4b05-8406-909049f22b05,b3baf3f2-3d35-40e3-acd1-aa595bf64f1f,TRANSFER,1769.02,EUR,2024-02-12T10:54:31.009830,Wright LLC,COMPLETED
8c7550d4-e44e-4f8f-8ba2-61a8e61fca65,a7d43b20-d561-43ba-b5aa-5234326ce98f,CREDIT,136.98,EUR,2026-01-09T10:01:58.181834,Steele LLC,COMPLETED
ac7981d3-89fc-4fe4-a954-82170d6a0cd8,bef6a4d9-bd48-487f-897d-95c5a41cabbf,DEBIT,3507.02,EUR,2023-06-19T23:21:51.159758,"Kaur, Mason and Reynolds",COMPLETED
7297e854-49b1-457b-add9-c7e17efca958,17a86dfb-19fa-4488-a18f-d49508f3908b,DEBIT,6586.86,EUR,2025-02-10T21:23:55.020788,Ashton-Burgess,COMPLETED
9d5f6265-136b-476a-9b2f-9ad1ba74e584,5456ce87-eff3-40c5-8118-cac7f4785ad2,CREDIT,2645.92,EUR,2025-11-10T08:13:29.676079,"Clarke, Ward and Lane",COMPLETED
46a255f0-cee8-4a64-9758-4f154bca75a0,df06ae70-cf38-46be-be14-7eb402671bfa,CREDIT,1729.01,EUR,2024-06-22T07:43:45.682657,Walker-Lowe,COMPLETED
6ff7e1c1-a92f-4c69-8603-17ef3d4eec09,aba8b48b-c092-4a8b-994f-7b90eae3e702,TRANSFER,3774.99,EUR,2024-02-19T07:59:08.661178,Cooper Group,COMPLETED
86ad5c96-d43a-442d-a173-f3ed29d73df7,b8585053-4060-4b91-9958-ae0c4612255b,TRANSFER,9813.57,EUR,2024-09-15T00:06:35.292555,Rowe-Thomas,COMPLETED
77dd6de3-68d7-41c3-835a-75d0d0a98510,c3714ca8-99c7-4f52-9979-8aaf66e10740,CREDIT,9956.23,USD,2023-11-02T01:45:34.111836,"Wood, Waters and Gibson",COMPLETED
35e0d755-f1af-459c-92f4-7556d257aa5d,0e678e3c-0d3b-4634-af83-dbbd919c9eee,DEBIT,5486.72,EUR,2024-04-01T17:35:53.077471,"Lloyd, Hamilton and Rhodes",COMPLETED
a020ebaa-08ad-4571-8455-7b5f7d0debde,c3e35fc3-2261-47c6-a0fa-b89e2caca9f9,TRANSFER,3375.59,EUR,2024-10-08T19:38:55.399220,Henderson-Gregory,PENDING
1126239d-f9f8-49e3-b85f-d30be58da112,41ddea0e-57d9-457b-b9a5-a8460608105a,CREDIT,9181.37,EUR,2025-03-20T06:24:50.971493,"Johnson, Reeves and Osborne",COMPLETED
4c093c71-e3f6-47c1-9458-df380cad88ab,28420fc9-a2c6-4683-a88a-248ad6b26d23,TRANSFER,1529.67,EUR,2023-11-19T16:26:21.442536,"Elliott, Johnson and Crawford",COMPLETED
34dce316-edf9-4ad7-90f7-487e99b1b166,db16cbf6-03eb-453a-9261-7053dcb6a9fa,TRANSFER,6653.7,EUR,2025-06-24T05:25:52.120068,Adams Ltd,COMPLETED
3ab6d7f5-c3ca-4db3-8b40-8b0892b258da,666d7f29-ec90-441f-a00f-0a839befb073,DEBIT,4014.31,GBP,2026-01-15T00:44:10.820420,"Butler, Stevens and Watkins",COMPLETED
4154277d-16d6-4f3d-a689-06d27f43a42d,68a4ce6e-f827-4047-b9f0-4ea2ead1ffe1,TRANSFER,7340.02,USD,2025-09-22T18:31:12.376995,Hill-Williams,COMPLETED
64a74a2c-b8fd-45a1-aff1-c3aaa5bc7bec,3be22082-739b-47f4-83df-db6cb6c5eaa2,TRANSFER,7928.62,EUR,2025-11-09T06:22:26.078205,"Bibi, Allen and King",COMPLETED
612625d1-2ffc-4002-ad14-600fcfcf2b12,acce97bf-eb9e-4ce9-85ae-c7590e7f9d1f,TRANSFER,4316.77,EUR,2023-08-24T06:30:45.330042,Murray Ltd,COMPLETED
1089b996-9bd8-4afa-9638-1f68b85fb16b,79f18799-83ad-4a1e-b408-1eff5618bdd8,CREDIT,1716.52,EUR,2025-02-14T15:21:58.332264,"Lloyd, Lewis and Clark",COMPLETED
04eb1bd2-0036-46df-bcec-4a2e68331687,bffa6d3d-dfc7-4d71-870e-0fb855c9514a,DEBIT,605.46,EUR,2025-05-28T04:06:53.230103,Smith Ltd,COMPLETED
98222883-4f0a-49d2-a574-6d433435ccaf,5af5b21f-c7f2-4492-943c-0fcceb917e3c,DEBIT,7981.27,GBP,2025-05-15T01:37:31.482666,Pearson-Walker,FAILED
23cc1882-a922-4cf5-aae9-0deaaafe0e93,4c565435-2db4-479b-b0c5-3b48023176e3,CREDIT,4484.15,EUR,2024-04-20T08:27:28.244952,Hale-Bates,COMPLETED
c6294108-6fc2-46dd-9aec-fe631d87a48a,35099c36-6ef0-407c-b150-703397cca76d,CREDIT,3109.99,EUR,2025-01-23T01:29:14.350373,Hart and Sons,COMPLETED
c03bd84c-6b79-4efd-afa0-a4232b4c4a18,67752f3d-5572-4589-ab7c-65c05a2b32c3,CREDIT,9845.86,EUR,2025-09-30T01:41:32.630562,Hobbs and Sons,COMPLETED
d7dd9c85-50c3-466d-b7f8-27f0bd3ca9d0,0d53681e-28d3-4d93-8c2f-54e2ea97553d,CREDIT,9008.7,EUR,2026-01-28T21:54:36.901454,Wilson-Patterson,COMPLETED
92a02947-4c3f-4f91-97f6-97f80a9f30cc,473bdc17-2af5-4b9a-9662-3b754e551738,TRANSFER,5064.91,EUR,2025-09-12T19:39:50.270814,Carroll-Lord,COMPLETED
4399f9b6-7e77-4b74-ada1-c14df1c7930b,485c0a8e-0461-4408-b5dd-03880c663c35,TRANSFER,8147.33,EUR,2024-12-05T05:08:01.618797,Ali-Williamson,COMPLETED
fdbe5544-e24f-4a72-bff1-a1d5e91cf9fe,45921bf6-04ec-4914-9d30-f893a41731ce,DEBIT,2779.55,EUR,2024-12-27T22:30:38.778639,Giles-Jackson,REVERSED
7c2ecb0d-2f17-45dc-8058-5bc725b61bbe,1e4ba30a-ef57-4c52-96f7-75d2a5657f4c,DEBIT,1779.15,EUR,2025-05-13T03:21:06.828857,Evans and Sons,COMPLETED
f64dcea8-7776-4a61-a7e2-5ab7575fdd70,9992a7e6-9111-40bf-b3f0-facec1b6cfdb,TRANSFER,1525.84,EUR,2024-03-04T02:01:29.796859,Moore-Edwards,COMPLETED
2b80e6c6-da0d-4c8e-aeba-3c55b6a94ae7,2860647c-ef1e-4e9b-9f66-f250fee41c33,TRANSFER,798.85,GBP,2024-10-12T15:59:47.685001,Simpson-Day,COMPLETED
d75ab112-bb4a-4a94-a0cd-b2ed3d8e6e60,1a82d600-6ace-4877-8ee2-f180cd505293,TRANSFER,2400.25,EUR,2024-08-11T15:58:26.362775,Parker-Austin,COMPLETED
b461b954-46a9-49bb-a2cf-47bbf43a55fe,ea1c47e1-8c8a-459c-9849-379a94c27ac7,DEBIT,6216.58,EUR,2024-06-27T03:02:07.354397,Knowles-Noble,COMPLETED
2558efa9-493a-4d12-966c-cd96c1b7cdca,07f3592f-4adb-4d1e-adea-146d53f59d48,CREDIT,7761.14,EUR,2025-06-18T09:20:10.257767,Cartwright-Walker,FAILED
69a00ad0-db4d-43d2-953f-4d64d4044297,b2aebc4b-81ef-4720-b80a-64a0675a37aa,TRANSFER,2770.34,EUR,2025-01-02T02:12:08.494391,Hodgson-Lynch,COMPLETED
014755ba-029c-4ad9-a348-7591b9c2007b,ad8c258a-7243-41a0-a23a-76743e19f9e2,DEBIT,1152.01,EUR,2023-12-28T01:11:03.353386,"Wilkinson, Archer and Collins",COMPLETED
b8e76196-ea37-42dc-910d-f6a815fe521d,a1a29633-c2e7-439e-8297-77db0b704e6c,DEBIT,912.46,GBP,2025-02-14T06:22:28.270123,Chan Group,REVERSED
62a7d743-601c-479b-8d9a-107b5e9b78d4,527e166b-5a67-4583-8a18-e25d275078f7,CREDIT,9748.44,EUR,2023-06-03T04:41:09.894764,Walker PLC,COMPLETED
ebc1ff96-864a-4c2a-ac3b-a4b207bf71cd,06838534-25dc-4320-a9a4-b376d76765db,TRANSFER,4935.88,EUR,2025-01-15T00:31:48.888445,"Graham, Francis and Robinson",PENDING
50dd928f-ef88-4584-be69-9bcd2378dd17,4298849f-e382-45f4-839a-8daac21c2607,DEBIT,2536.69,EUR,2024-04-27T03:22:49.176901,"Jones, Fletcher and Smith",FAILED
3dbbd034-9687-4521-9874-c21ff1c9ec67,55fbc174-cbdf-49a1-9fde-0fc963db1d52,CREDIT,4162.38,EUR,2023-10-04T11:52:03.437196,Jenkins-Read,COMPLETED
9b3fbc99-f980-4457-82c0-433cf0c9abc7,4789e8ba-2a74-4208-b365-368389aa2d5f,DEBIT,7180.05,EUR,2026-04-04T10:10:36.530985,Walters Ltd,COMPLETED
5f0ce0d0-9669-4e3e-95b2-21630f981074,4ec8633a-b873-4a0e-821b-56b5a896e720,CREDIT,5327.97,EUR,2025-06-23T14:22:34.163443,"Phillips, Jones and Adams",COMPLETED
d90fae8c-9e63-4846-a06a-0d0d43dba904,6d43fac9-15ab-4fb4-a283-ecd6919c70d2,CREDIT,3008.3,EUR,2024-05-27T08:07:56.847782,"Turner, Miller and Thomas",COMPLETED
cbcf1a09-fe76-4e33-ad4e-d638640a3b0d,80421fa4-a9b6-4213-82c7-039b54a22c73,DEBIT,371.98,EUR,2023-11-26T07:31:48.095641,Smith-Richardson,COMPLETED
11954bd9-648d-4454-8d80-354bee2a8b86,179ca327-5804-4a77-a729-1d239d98a1c1,DEBIT,407.04,EUR,2025-07-16T16:50:32.238957,Rees LLC,PENDING
ca42620a-913e-41c4-b874-44c262e1f585,20e94d25-e56d-43c4-b6b3-6c4aa3fc9402,DEBIT,2734.9,EUR,2024-01-01T13:23:52.925039,James-Stevens,COMPLETED
78005bdf-d2e2-46f0-a52e-dbcd0348045c,b4e65f6f-6aad-41d1-a008-719792e1a99f,CREDIT,8130.3,EUR,2024-01-26T13:41:01.569204,Tyler-Simmons,COMPLETED
d9a89187-6deb-421b-b182-75aa7d0bfff6,08d4d5d6-2029-4bac-85a2-bd20c61be1f6,DEBIT,3454.71,USD,2024-01-27T08:48:34.856102,Summers-Hooper,COMPLETED
e7d8e59e-7349-4e64-a3f4-bec25d9c5bd2,25661072-d43d-4036-8890-a2d35a3f4040,CREDIT,873.74,EUR,2025-02-15T04:19:19.608194,"Ward, Scott and Howarth",COMPLETED
05cd597f-00af-481d-a523-9db26a53c147,b39c431b-8e43-4c60-85c0-6c14c305607b,CREDIT,2223.32,EUR,2026-01-10T07:18:14.332152,Gardner Inc,COMPLETED
886a5ac2-71f6-4edc-bd8d-dfa2e707b525,68659eb0-5bf7-4823-aa80-0af6d35b706b,TRANSFER,787.11,EUR,2024-02-14T04:46:18.891539,Singh Ltd,COMPLETED
0c69a08d-886a-4aaa-98db-2d8e637dface,269ca181-ffbe-4833-ba68-05d5093944e6,TRANSFER,6852.89,EUR,2024-10-18T04:33:41.115810,Kirk and Sons,COMPLETED
d6dcec1a-3ebd-4363-9b8e-bdd8c13c59ba,ad3e90b9-402a-4126-b47e-96f62fe4cad1,CREDIT,866.35,EUR,2025-08-10T15:00:27.444859,Thomas-Smith,COMPLETED
47873cc1-94a3-49ed-9ed1-8837f3369c3a,9b82326f-80ee-4c9a-916a-7cafb2fbbb11,DEBIT,5174.53,EUR,2024-06-27T21:56:57.059921,Jones-Bolton,COMPLETED
6f555daf-8c11-47f4-adb1-cb5e504a6ee7,0110b3a0-50e1-419c-9fa7-0171db2f0ec0,TRANSFER,5912.03,EUR,2023-12-11T02:57:45.152871,Robinson Ltd,COMPLETED
a25223b2-f1f4-4364-aff3-6cdba7cc913c,7077499a-e254-41d8-a563-35f7e18078a1,CREDIT,3511.63,USD,2023-12-05T10:46:11.503431,Hall-Jackson,COMPLETED
4d50c8fd-c8b7-4453-87af-76bc81601c68,b1ff2190-fb18-409c-8c39-73ff8a6af081,TRANSFER,730.89,EUR,2026-02-28T08:58:25.684072,"Gibbs, Reynolds and Taylor",COMPLETED
bb1cff52-bc03-4813-b14d-28da65bababe,b734cb0e-8a3a-4bfd-82b8-b7ba9835ab3a,DEBIT,4015.86,EUR,2024-10-04T02:29:44.441607,Lawrence and Sons,COMPLETED
22117253-e750-44cc-979f-7cb52da51c91,d36aa3e7-cee4-4421-b6c4-4c837504e1b2,DEBIT,5676.0,GBP,2024-09-08T03:02:32.846288,Marsh-Jones,COMPLETED
8c1c65a4-14ce-4fd1-93f6-c78b3c4c128e,175d30ed-e8ae-4fc1-83b3-e920d90992f3,DEBIT,6092.01,EUR,2025-08-19T19:23:00.517649,"Webb, Bradley and Walters",COMPLETED
672d8ce6-30e3-4474-b904-00a5476c7532,95825408-87d4-44df-b076-2645eda5cdd3,DEBIT,9290.59,GBP,2025-05-12T21:11:00.723173,"Harris, Middleton and Boyle",COMPLETED
b250957e-f748-4e03-9c91-2a45925aeec7,e0472832-11aa-49b5-a7b4-60e893cdece2,CREDIT,9633.91,GBP,2025-12-11T21:55:05.971171,"Stewart, Chan and Taylor",COMPLETED
d8d97029-582c-4d94-b986-65f3161db105,80c9d57d-2f22-4ff5-8e49-bf0ddce628a4,TRANSFER,5129.35,EUR,2026-02-20T01:35:04.375453,"Miah, Taylor and Morgan",COMPLETED
8c137f5e-cb42-467d-966f-7ba4bcf20809,d71f91ee-8b8a-4b58-a38d-add195b7aab1,DEBIT,1517.17,EUR,2024-02-01T21:45:39.040986,"Russell, Booth and Smith",COMPLETED
973d5260-7141-4e67-bf8b-b7fd71cd24b0,ac146b0d-1445-4bb9-8fba-27f27f1a1972,DEBIT,4235.42,EUR,2025-12-29T06:57:55.362432,"Shaw, Turner and Atkinson",COMPLETED
aef1afcb-7617-4545-976a-ac895d8e467f,17ed61e5-a241-402b-a299-604452b4dacc,DEBIT,4110.51,EUR,2025-04-26T02:47:40.958217,"Chapman, Davies and James",COMPLETED
8d7d57e9-b0c8-41da-8c56-78d086246d90,027571d9-b31c-46cb-86ec-c78e699c2ee6,CREDIT,128.32,EUR,2025-06-29T14:57:31.665833,King Inc,COMPLETED
1b61d0a9-ff43-4f93-af84-cc94cf7626f7,1506175d-41a5-4aae-9386-3e0bbe5a40af,TRANSFER,6251.87,GBP,2024-07-21T08:40:54.840833,Kennedy-Ward,COMPLETED
783b33a4-ead1-4414-915f-3b680517d410,37f64c42-ec84-4504-bd16-98a5f7eb3032,TRANSFER,1709.8,EUR,2026-01-25T05:15:19.247870,,COMPLETED
e4c857e1-059f-4ccd-b7f2-13a006e75b8a,e138293b-3a2f-41c3-83f7-1f0afa4a4a6a,CREDIT,9770.71,GBP,2024-06-21T20:47:27.546078,Ross-Saunders,COMPLETED
e6a8461c-715e-4dea-b40c-4f8573d93a60,f9316a7d-c682-400f-9fa4-d333c19a04d6,CREDIT,2203.75,EUR,2025-12-27T18:10:11.942914,Williams Group,COMPLETED
5a9c7b13-996b-4d70-8e86-e207c6dfc674,31e8de67-3c34-4ba8-a41c-5199e707b1e3,DEBIT,9402.65,EUR,2024-08-17T17:50:11.297811,Marshall PLC,COMPLETED
ea8ec101-5439-4099-9d2c-752b561eaab2,78f9f049-26b3-4162-886a-271067412a2d,TRANSFER,5716.19,EUR,2024-09-20T11:43:34.803898,Wood Group,COMPLETED
776da60c-be2d-45dc-ad9c-3667d33ea02b,9562337c-606f-4a43-a054-2eef27b4e706,TRANSFER,158.55,EUR,2023-06-20T02:31:18.533037,"Watson, Stevens and Tucker",COMPLETED
93830d34-f14d-4a75-ac8a-44ffd0b71eaa,17f8a844-3178-4e1a-b99a-83ac0a3a4816,TRANSFER,8770.41,EUR,2024-07-20T04:03:50.406213,Newman-Price,PENDING
4aa06561-4598-442f-8311-740094bc5b13,e9f35743-d206-4652-9970-507815ab2cc7,DEBIT,1092.39,EUR,2026-03-28T14:47:01.057933,Fox-Hughes,REVERSED
7190ac76-6935-4ece-8371-d4eb7223b9d3,e96e0c34-4632-48f3-bb66-c6d6fce9638d,CREDIT,9753.23,EUR,2026-04-22T23:34:52.953965,Martin PLC,COMPLETED
3b248b94-eb35-4968-9a0e-0bb395a2bca2,9d07feeb-1036-48e5-a9db-aa545da1cbc3,DEBIT,6708.45,EUR,2025-06-06T15:18:04.570391,Brown PLC,COMPLETED
18e54909-38ca-4dd1-af42-d305c0cec83b,7170393f-572a-419f-93b1-a86fd930c558,DEBIT,2582.39,EUR,2024-12-01T15:04:06.938349,Hall and Sons,COMPLETED
2097dda3-7cb3-46c6-9b5f-93531e382de2,18bba4bb-2eda-464e-bcc3-e1445d69384a,TRANSFER,4563.81,GBP,2024-04-16T09:48:46.761149,"Thomson, Lambert and Young",PENDING
cd798810-876e-4b9b-a4f3-706fd3c58a0f,12b1adca-76af-4287-8ced-c0a440be6d68,DEBIT,3785.03,EUR,2023-07-09T13:11:54.203031,Begum-Collins,COMPLETED
464e4fae-8577-4644-968c-25655963f73f,ce13c371-e69e-41ff-a9fa-df825a1e78e8,DEBIT,7828.64,GBP,2024-12-24T08:44:48.153898,"Fuller, Ali and Sanders",PENDING
6456fa7a-a436-444b-a979-232eec244e64,13b5f793-0762-4260-b60d-aeb1e52a5afc,CREDIT,564.14,EUR,2023-08-07T14:57:34.061972,Owen-Patel,COMPLETED
7a29871a-aa27-4844-b1f6-a8431bf9cc26,6f6ace10-6c49-4119-9db0-bc2125f7535d,TRANSFER,8798.8,GBP,2025-04-03T11:19:07.326390,Hawkins-Franklin,REVERSED
b25d926e-386e-49b9-ac56-eca2362ceafc,4330a9bd-90e4-4e54-a455-4eadf7a366b7,DEBIT,9165.1,GBP,2025-05-20T00:43:40.203881,Davies-Begum,COMPLETED
084eac24-b0e6-4033-8145-1c3a188f8f27,5cee6455-7eaa-4806-bb48-12188ae59a66,TRANSFER,4664.29,EUR,2024-03-12T01:43:47.077796,Holmes-Mason,FAILED
8a96f067-8605-4483-959d-78fdb0a3e731,af857f6c-c333-48a0-af22-d63879304dbc,DEBIT,6251.39,EUR,2023-10-17T18:34:01.715020,Smith LLC,PENDING
334d1446-0652-4d45-8c6a-0a1d50186cc5,1ff914c3-71c1-4784-950e-9fd4527e8759,DEBIT,669.59,EUR,2024-11-20T17:06:22.871019,Collins-Phillips,COMPLETED
1bc961c7-29b1-4d23-8a0b-f6cae7b95c27,3210bb31-102e-429b-bbd3-c01bdee43188,DEBIT,735.85,EUR,2024-09-23T06:36:11.912954,Smith-Gill,COMPLETED
05d151c3-2d47-4bff-9da6-bd295877f62b,387acb2e-66c6-4d91-862f-213e4c7cb0a6,TRANSFER,2443.78,EUR,2024-04-12T17:51:43.512617,"Wilson, Hooper and Reed",COMPLETED
b503f0fc-4adf-490d-aa0a-b5f19f10a7c6,2013386e-a200-4c78-9be7-22626e3b1748,CREDIT,3870.11,EUR,2024-01-23T21:11:20.603577,Robinson-Lewis,REVERSED
8d82929e-1b91-4762-86bc-64a4eb932610,ce594274-8a7f-456e-a19e-9faab191e1ef,CREDIT,1468.57,EUR,2023-06-06T19:23:46.592665,Francis Inc,PENDING
b5cc00c4-8031-4106-8c38-ce579a436dc9,75ac2319-a6ec-4e2a-be01-01ca0c9ebd25,CREDIT,9724.65,EUR,2023-09-01T15:40:07.141471,"Elliott, O'Neill and Allen",COMPLETED
0b1a7cdf-0fd2-402f-8c26-fb9307fcfc47,c7c073d2-5746-4215-95db-2ab57d521548,CREDIT,7691.68,EUR,2025-10-14T23:25:13.059207,"Barnes, Gough and Chadwick",PENDING
b73d02f6-cefe-45c5-9a76-ce3ec480f571,ee2cb924-6ce2-486f-b990-60eab733def4,DEBIT,7076.97,EUR,2023-07-21T23:40:22.845924,Johnston and Sons,FAILED
26b7cee8-e2ac-411b-82db-7bb19bf6e205,04f0c578-2ddd-40ca-a2fe-a2693082ba42,DEBIT,6571.03,EUR,2025-08-16T11:20:52.855145,Lloyd-Robertson,PENDING
15cc6e73-8d05-4759-b383-4e9c29e97497,26cc0fc1-b910-4e4f-b8d6-5f169de8d461,TRANSFER,0.0,EUR,2026-02-12T00:22:35.074790,Palmer-Davies,COMPLETED
cb8a5a09-ddb6-4acd-af31-7b5260a6b89d,dcee1018-1ec6-4985-b22a-8e762ee0dcad,CREDIT,721.78,EUR,2024-09-27T00:34:33.989333,Parker-Pearce,COMPLETED
0fd4a102-d477-43e5-9cfa-510937343dfc,1c366c89-cee2-4e4c-ab43-6e33e5410855,CREDIT,1347.57,EUR,2024-07-27T23:27:27.227150,Taylor Group,COMPLETED
9b4fd007-dd5d-4038-bd25-03f212fd1261,743ef50d-504a-42dc-9587-6836dcbfcd42,DEBIT,8818.04,EUR,2026-02-28T06:47:09.169871,Davies LLC,COMPLETED
3c053ff8-c08c-403d-b7ac-77c7b332729b,ededc4bc-c8e5-4461-aeb3-4eca103c2839,DEBIT,5513.65,EUR,2026-03-04T04:12:32.864120,Wood-Lawson,COMPLETED
5636a456-5c45-43eb-9a0b-2b0540a6436e,edf8e0c5-5fce-493d-8ff3-bbbc98fcfd6e,TRANSFER,3107.53,EUR,2025-10-10T08:00:10.877773,Brown Ltd,COMPLETED
bedf7050-2b5d-43dc-8f71-e51547a42f00,7f01ae33-8728-4247-8f17-b229ad3e258a,DEBIT,7743.7,EUR,2025-09-02T04:39:11.979728,Ellis-Rowe,COMPLETED
63cf1440-4c5e-4f2f-b0fe-c5845404ce78,96d5d89f-fc04-4ee0-b751-2825e5535415,DEBIT,3173.04,EUR,2024-05-02T16:50:47.537944,Warner Group,COMPLETED
203e32a3-e9fb-4a9d-b8d5-752cee885958,26345777-099f-4f87-8ee7-b7d43967a7ba,DEBIT,1099.43,EUR,2025-07-09T17:41:28.589101,O'Neill Group,COMPLETED
39cc44e5-351d-486e-a2ff-343c7108aa19,5ec210ee-3514-4de6-9813-63a590b7036e,DEBIT,5820.55,EUR,2026-02-18T10:52:41.666472,Marsh PLC,FAILED
